"","eco_id","Ncells","plants","mamph","mbirds","mmamm","NPP_mean","NPP_cv_inter","Feat_mean","Feat_cv_inter","area_km2","biome","flor_realms","x","y","biome_FR","plants_log","mamph_log","mbirds_log","mmamm_log","NPP_log_sc","Feat_log_sc","area_km2_log_sc","NPP_cv_sc","Feat_cv_sc"
"142",40132,87,2200,14.8275862068966,372.597701149425,79.4137931034483,779.670805040014,0.0695340329880001,0.0279050727757518,1.13117540415679,66332,"Trop/Subtrop Moist","Indo-Malay",95.1712742241781,18.3446220297039,"IM:Trop/Subtrop Moist",7.69621263934641,2.69648937870113,5.92049928839383,4.37467206983421,0.690114419762478,0.843795134769274,-0.159184116346911,-0.363947437754306,-0.905385232502822
"143",40134,66,2300,18.0757575757576,332.772727272727,65.6969696969697,644.632917070503,0.0568315230971651,0.00287885869240422,0.833149440182428,48044,"Trop/Subtrop Moist","Indo-Malay",74.114869231167,17.3226438349512,"IM:Trop/Subtrop Moist",7.74066440191724,2.89457168007149,5.80745975628833,4.18505280109306,0.444399379798471,-0.173604541460359,-0.383297087667366,-0.65949579359614,-1.22978306099181
"144",40135,44,2800,24.5909090909091,357.477272727273,70.8181818181818,777.773069963786,0.0585742922074506,0.00518457424163054,0.968705326114489,30825,"Trop/Subtrop Moist","Indo-Malay",74.5869972507997,15.2786919580538,"IM:Trop/Subtrop Moist",7.9373746961633,3.20237682548817,5.87907178732238,4.26011577307238,0.686965977487548,0.089900821088025,-0.69164546742761,-0.618946913919343,-1.08223204077585
"145",40136,61,3000,34.0655737704918,432.655737704918,140.213114754098,947.761623289587,0.05968680925263,0.0387709216103457,1.06122701046821,47053,"Trop/Subtrop Moist","Indo-Malay",105.371669974737,17.7369968585388,"IM:Trop/Subtrop Moist",8.00636756765025,3.52828730748586,6.06994234873511,4.94316351340747,0.942341458517853,0.991097229492344,-0.397778653776079,-0.593062062313282,-0.981523253218432
"146",40137,611,7000,28.5384615384615,463.89852700491,131.049099836334,749.484363261073,0.0673060006890002,0.0648776670408512,1.04359969105503,435869,"Trop/Subtrop Moist","Indo-Malay",100.728263743042,22.1835089620916,"IM:Trop/Subtrop Moist",8.85366542803745,3.3512527051459,6.13966583650995,4.87557206088916,0.63910044882952,1.22169839893481,1.14890405270654,-0.415786900064589,-1.00071038733071
"147",40138,25,1500,28.76,305.96,106.2,689.235985920555,0.0972146320117159,0.0455259425386666,0.917247627786599,16794,"Trop/Subtrop Moist","Indo-Malay",103.142238619028,17.9468313535955,"IM:Trop/Subtrop Moist",7.3132203870903,3.35898553285285,5.72345437445366,4.66532410880784,0.530833632578349,1.06303759764847,-1.11360361947095,0.280095007438274,-1.13824315260652
"148",40139,54,2300,29.7777777777778,415.796296296296,133.759259259259,819.182543310273,0.0790847131260278,0.0968441485525445,0.788315456534646,42010,"Trop/Subtrop Moist","Indo-Malay",100.741025865443,18.5305294491878,"IM:Trop/Subtrop Moist",7.74066440191724,3.39376240317464,6.03019546796793,4.89604161148657,0.753981678898444,1.40113276010272,-0.476546578477956,-0.141732471088391,-1.27858433569921
"149",40140,79,3500,14.1645569620253,444.759493670886,117.063291139241,786.64188030384,0.0658547712298133,0.0193638491361574,1.29782638472563,53774,"Trop/Subtrop Moist","Indo-Malay",97.1738042552244,26.3304372324165,"IM:Trop/Subtrop Moist",8.1605182474775,2.6507428558449,6.09753367240218,4.76271473844514,0.701614384653334,0.68012687740207,-0.305011440700362,-0.44955254829458,-0.72398755999419
"150",40141,31,2800,25.6451612903226,386.129032258065,110.290322580645,899.061765316387,0.0690564352341181,0.00504157300458807,1.16974348659199,22522,"Trop/Subtrop Moist","Indo-Malay",106.152912177806,18.3347752236105,"IM:Trop/Subtrop Moist",7.9373746961633,3.24435491016919,5.95617159406687,4.70311618515415,0.874189967451598,0.0773728354105035,-0.909698531086835,-0.375059669283873,-0.863404319081344
"151",40142,30,1400,18.2,278.2,54.1,696.476278008913,0.0627779895645947,0.000584325417662602,1.80591211072143,22228,"Trop/Subtrop Moist","Indo-Malay",85.7931644534383,20.2586288500943,"IM:Trop/Subtrop Moist",7.24422751560335,2.90142159408275,5.62834027948934,3.99083418585244,0.544334426834605,-0.887889944541725,-0.918828168105875,-0.521139799180781,-0.170942100460119
"152",40144,5,3200,48,387.8,164.8,1055.96980606882,0.0852657584325349,0.00227469834333773,1.44941979211439,17097,"Trop/Subtrop Moist","Indo-Malay",101.412676709265,4.91352343128069,"IM:Trop/Subtrop Moist",8.07090608878782,3.87120101090789,5.96048974280855,5.10473261747537,1.08201548554608,-0.279109242044861,-1.10117958097725,0.00208145178366533,-0.558979882426907
"153",40145,3,1100,28.3333333333333,384.666666666667,145,1034.02059360973,0.0505045982065178,0.107097160756679,1.63426677420836,3610,"Trop/Subtrop Moist","Indo-Malay",103.312458277426,3.16602065847453,"IM:Trop/Subtrop Moist",7.00306545878646,3.34403896782221,5.95237715839994,4.97673374242057,1.05487841529225,1.44620796934756,-2.18173710950897,-0.806703885936597,-0.357776071878433
"154",40146,175,7000,41.0685714285714,384.32,153.725714285714,1051.41762826389,0.0723133222031355,0.0113685655251315,1.5385526115636,124944,"Trop/Subtrop Moist","Indo-Malay",102.127209756834,4.18773309945822,"IM:Trop/Subtrop Moist",8.85366542803745,3.71524314354493,5.95147553889162,5.03516993834501,1.0764340251593,0.441587400479674,0.280761727502401,-0.299281921647535,-0.461959835277888
"155",40147,14,800,23.5,343.071428571429,90.2857142857143,659.73853852964,0.0841972987981643,0.0024259823859327,0.987124988918989,10724,"Trop/Subtrop Moist","Indo-Malay",105.991539361427,20.8345404190183,"IM:Trop/Subtrop Moist",6.68461172766793,3.15700042115011,5.83793867204957,4.50297924509154,0.474324028972755,-0.250268424847143,-1.42524971829122,-0.0227783193116078,-1.06218245001002
"156",40149,285,6500,24.7473684210526,326.870175438597,81.5824561403509,658.643065252507,0.0806632608793548,0.00756031075079053,1.15095149798311,223724,"Trop/Subtrop Moist","Indo-Malay",109.58780730971,22.500581416693,"IM:Trop/Subtrop Moist",8.77955745588373,3.20871915693953,5.78956307505779,4.4016142405746,0.472177023784419,0.258865201509583,0.685518689950969,-0.105004517548262,-0.883859182196005
"157",40150,31,2300,25.9677419354839,340.354838709677,73.8387096774194,917.002815516979,0.0655686495148854,0.00700338100230359,1.32601919289245,23676,"Trop/Subtrop Moist","Indo-Malay",76.8139131439162,10.7615483643105,"IM:Trop/Subtrop Moist",7.74066440191724,3.25685507293342,5.82998871665695,4.30188311546742,0.899717159319802,0.224591109595327,-0.874979630874443,-0.456209721022199,-0.693300013089354
"158",40151,27,3300,32,355.444444444444,76.4444444444444,970.972851582206,0.0625716556377516,0.0121267223418251,1.24949194333335,22545,"Trop/Subtrop Moist","Indo-Malay",76.4607284362483,10.9128307961805,"IM:Trop/Subtrop Moist",8.10167774745457,3.46573590279973,5.8733689626133,4.33656426059712,0.973600580206889,0.470504468951289,-0.908989341751292,-0.525940555358649,-0.776599042630759
"159",40152,64,4000,34.921875,411.78125,121.71875,1007.33084269652,0.0843191610050182,0.0437419196528272,0.972192983616162,46314,"Trop/Subtrop Moist","Indo-Malay",107.34962805957,15.3740588867539,"IM:Trop/Subtrop Moist",8.29404964010203,3.553113423688,6.02049226174553,4.80171305550512,1.02109342247252,1.04513202145102,-0.408777650553674,-0.0199429603798332,-1.07843576576354
"160",40162,19,800,17,260.473684210526,44.7894736842105,779.243911965072,0.0491545048063908,0.000371857286880502,2.40660879945203,14525,"Trop/Subtrop Moist","Indo-Malay",89.1800068412568,22.7287189498071,"IM:Trop/Subtrop Moist",6.68461172766793,2.83321334405622,5.56250183578545,3.80197314940693,0.689406850262799,-1.09032399641073,-1.21445483667673,-0.838116408978862,0.482909325120676
"161",40163,128,4000,32.9296875,384.609375,119.984375,1049.04927027461,0.0687224646468079,0.0213443330055289,1.56582145288292,96930,"Trop/Subtrop Moist","Indo-Malay",99.235827642186,10.4150227013801,"IM:Trop/Subtrop Moist",8.29404964010203,3.49437460651634,5.95222820883263,4.78736152597087,1.07352059889173,0.723744077175673,0.104367001771631,-0.382830138177605,-0.432278015642342
"162",40164,38,800,19.4473684210526,309.605263157895,73.6842105263158,891.160307094331,0.063856683074237,0.0251931553936938,1.41134966791531,25926,"Trop/Subtrop Moist","Indo-Malay",105.507903977323,10.7620006570415,"IM:Trop/Subtrop Moist",6.68461172766793,2.96771176122182,5.73529814143508,4.29978853643691,0.86278548709872,0.798002075481516,-0.811902135603696,-0.496041917268319,-0.600418774044923
"163",40165,37,700,17.5675675675676,316.405405405405,72.8108108108108,768.501457990318,0.0791933184930032,0.0216693761765312,1.33577591696148,29262,"Trop/Subtrop Moist","Indo-Malay",105.715113064686,11.1402501390585,"IM:Trop/Subtrop Moist",6.5510803350434,2.86605445024546,5.75702431983545,4.28786444432609,0.671472596828104,0.730513748804576,-0.72780055440418,-0.139205558067181,-0.682679931338921
"164",40166,384,2100,10.1979166666667,299.481770833333,49.9140625,633.309285292304,0.0553638821680889,0.00176065751680718,1.41226051570052,262643,"Trop/Subtrop Moist","Indo-Malay",80.1536123890756,27.0376755411011,"IM:Trop/Subtrop Moist",7.64969262371151,2.32218345106267,5.70205355037203,3.91030277668273,0.421503452723695,-0.39384709138487,0.796953295542833,-0.69364328627927,-0.599427326723809
"165",40169,1,3000,19,298,49,688.537383330496,0.063129875453845,0.00385776060338164,0.591738546126119,15489,"Trop/Subtrop Moist","Indo-Malay",109.540494737036,19.0638020468698,"IM:Trop/Subtrop Moist",8.00636756765025,2.94443897916644,5.6970934865054,3.89182029811063,0.5295234712297,-0.0425031127330789,-1.1698075026161,-0.512952496285082,-1.49255603808782
"166",40201,329,1800,15.0212765957447,261.525835866261,59.2279635258359,567.381806845094,0.0678363311896419,0.00164814584991636,1.24054760070798,239409,"Trop/Subtrop Dry","Indo-Malay",78.4077555358856,18.8028793259618,"IM:Trop/Subtrop Dry",7.49554194388426,2.70946763578318,5.56653307734846,4.08139378721991,0.279485078248604,-0.423425756892555,0.732598845934596,-0.403447739625869,-0.786334856538505
"167",40202,429,3000,27.2960372960373,296.916083916084,99.5617715617716,749.474028513748,0.0662598283236793,0.0610025957275587,0.791226936944708,318937,"Trop/Subtrop Dry","Indo-Malay",104.397697561493,15.3820855813038,"IM:Trop/Subtrop Dry",8.00636756765025,3.30674153766375,5.69344955314204,4.600778271252,0.639082633960826,1.19411266871194,0.931882977040265,-0.440128114923303,-1.27541522281348
"168",40203,172,1200,14.953488372093,290.906976744186,50.3313953488372,652.44802782877,0.0602554212273475,0.00123842063226802,1.50002661087716,122134,"Trop/Subtrop Dry","Indo-Malay",85.446354957403,23.6245141860184,"IM:Trop/Subtrop Dry",7.09007683577609,2.70494460854406,5.67300354852118,3.91862904440232,0.459967839756122,-0.551446031591139,0.264957111816422,-0.5798322096555,-0.503894943200647
"169",40204,31,1200,18.5161290322581,237.483870967742,49.5806451612903,767.079091144944,0.0710573063409247,0.000664795165268985,1.13914601181597,25432,"Trop/Subtrop Dry","Indo-Malay",79.6699093778085,11.9025163472668,"IM:Trop/Subtrop Dry",7.09007683577609,2.91864219183442,5.47009970945382,3.90360053905345,0.669079217790721,-0.830099594099431,-0.825268866718253,-0.328505549590191,-0.89670931788823
"170",40205,50,1000,13.28,374.82,80.44,518.134807393927,0.0684400248597086,0.0177336531478702,1.15589518021327,34987,"Trop/Subtrop Dry","Indo-Malay",95.2808783575214,20.748859876126,"IM:Trop/Subtrop Dry",6.90775527898214,2.58625914404829,5.92644591073353,4.38751156490445,0.162180797576637,0.64073559545174,-0.603648048155251,-0.389401643763422,-0.878478041040325
"171",40206,381,1400,8.60892388451444,279.262467191601,58.8005249343832,473.837450920177,0.076277070157309,0.000586767330138946,1.92972544913358,266386,"Trop/Subtrop Dry","Indo-Malay",75.311990112645,24.5402919500657,"IM:Trop/Subtrop Dry",7.24422751560335,2.15279932625149,5.63215208222257,4.07415078232023,0.0467186701850035,-0.886021997254934,0.806785266026434,-0.207057691877586,-0.0361727079439387
"172",40207,236,1000,10.5127118644068,295.245762711864,59.9194915254237,564.736559068965,0.0653869804951046,0.00258787343290595,1.22217431842117,169458,"Trop/Subtrop Dry","Indo-Malay",77.9373525476079,22.7604641278794,"IM:Trop/Subtrop Dry",6.90775527898214,2.35258517866619,5.6878081034482,4.09300185328217,0.273447710187169,-0.221333179447909,0.492496255998002,-0.460436600636153,-0.806333962645142
"173",40208,82,1000,17.7317073170732,304.426829268293,53.5487804878049,620.553137544796,0.0615511572051907,0.00227483959780474,1.10830062674519,58154,"Trop/Subtrop Dry","Indo-Malay",83.2940038961832,20.4872761285998,"IM:Trop/Subtrop Dry",6.90775527898214,2.87535441082921,5.71843076030429,3.98059302329746,0.395215487113934,-0.27908142826043,-0.250605018230066,-0.54968441672735,-0.930284164194999
"174",40209,112,2000,18.5,278.133928571429,62.9642857142857,684.236982786566,0.0786662360772674,0.00109220969079037,1.32061750315845,81925,"Trop/Subtrop Dry","Indo-Malay",77.6870600191121,11.6999136411092,"IM:Trop/Subtrop Dry",7.60090245954208,2.91777073208428,5.62810275513395,4.14256767222267,0.521429092733967,-0.607719330917125,-0.0124887005574235,-0.151469145555214,-0.699179690136658
"175",40210,165,4000,27.0666666666667,349.690909090909,101.418181818182,935.799483577905,0.0665405943927526,0.106479893359119,0.938423121625923,123784,"Trop/Subtrop Dry","Indo-Malay",106.172343224785,13.2053838499964,"IM:Trop/Subtrop Dry",8.29404964010203,3.29830295849952,5.8570496474229,4.61925238295496,0.925931505578621,1.44361889130722,0.274280915375166,-0.433595551610704,-1.1151938715068
"176",40211,44,1700,21.8636363636364,379.863636363636,101.090909090909,1032.98758919387,0.0751187172718166,0.0137048401045988,0.861597630764302,34905,"Trop/Subtrop Dry","Indo-Malay",108.569697122521,13.5498010404474,"IM:Trop/Subtrop Dry",7.43838353004431,3.08482481674745,5.93981233664312,4.61602020201216,1.05358709980778,0.525301256637598,-0.605278393302253,-0.234009002581853,-1.19881753327022
"177",40301,111,1000,10.045045045045,358.225225225225,65.4684684684685,707.033040547721,0.0629200856986555,0.0112762454429975,1.31228257017233,76125,"Trop/Subtrop Conif","Indo-Malay",77.9609135373324,30.7248527152003,"IM:Trop/Subtrop Conif",6.90775527898214,2.30707948258188,5.88116190932806,4.1815686293043,0.563769938709689,0.437935196096817,-0.0635064776514416,-0.517833658964865,-0.708252168672556
"178",40303,13,1000,13.8461538461538,482.923076923077,99.3846153846154,792.695614965338,0.0687785442416152,0.0754149286439317,0.780067260685632,9685,"Trop/Subtrop Conif","Indo-Malay",94.6881942503635,25.762662627289,"IM:Trop/Subtrop Conif",6.90775527898214,2.62800749342867,6.17985737994036,4.59899732688101,0.711518664502597,1.28911034649873,-1.49605447014719,-0.381525338403071,-1.28756240186059
"179",40401,124,4500,18.1935483870968,429.75,79.7258064516129,673.293903031556,0.0785209227156748,0.0104930673872062,1.33509336430976,82916,"Temp Broad","Indo-Malay",94.4623349221626,27.8148532942731,"IM:Temp Broad",8.41183267575841,2.90106704701291,6.06320364426296,4.37859332826187,0.500599940562253,0.405692715478165,-0.00413446689797127,-0.154850140765582,-0.683422882037224
"180",40402,13,2500,10.2307692307692,460.692307692308,118.615384615385,731.733661278057,0.0783878932084597,0.0129390577341549,1.22861010112751,10709,"Temp Broad","Indo-Malay",97.0688592857198,27.3103724165388,"IM:Temp Broad",7.82404601085629,2.32539977076022,6.13273037480293,4.77588619666174,0.608134123201265,0.499546798489955,-1.42622224455289,-0.157945328446894,-0.799328687310333
"181",40403,86,1200,8.67441860465116,309.441860465116,57.6744186046512,621.051688262616,0.0634485374254532,0.00473854525374085,1.81285274615733,55825,"Temp Broad","Indo-Malay",75.1843714284751,33.5397878303505,"IM:Temp Broad",7.09007683577609,2.16037830395025,5.73477022460827,4.05481372346547,0.396253011511042,0.049607526182056,-0.279003692906841,-0.505538211817878,-0.163387298745146
"182",40501,43,2000,9.46511627906977,347.906976744186,72.0930232558139,480.615845663603,0.0867078609754267,0.00608190036148254,2.02301188050759,27436,"Temp Conif","Indo-Malay",92.4763906992915,27.7617501882775,"IM:Temp Conif",7.60090245954208,2.24761306974903,5.85193513583491,4.27795727477968,0.0650693355798141,0.161401191666101,-0.772569433835456,0.0356347447289061,0.0653684979350822
"183",40502,66,1000,7.93939393939394,269.454545454545,53.3939393939394,524.94700802423,0.0712438523270913,0.00441112460763497,1.76107584777498,39650,"Temp Conif","Indo-Malay",82.0441500869274,29.1928926054698,"IM:Temp Conif",6.90775527898214,2.07183694229462,5.59639971361761,3.97769724502964,0.179055944824999,0.017536614540179,-0.51671794028231,-0.324165197960926,-0.21974585615787
"184",40701,52,1000,16.7115384615385,369.461538461538,71.0961538461538,741.035094046882,0.0631501022619042,0.0121635808960657,1.06963717800261,34524,"Trop Grass","Indo-Malay",86.9853058253594,26.7419137987318,"IM:Trop Grass",6.90775527898214,2.81609940668396,5.91204664420329,4.2640332403552,0.624453118002456,0.471863817655924,-0.612904122817119,-0.512481880641623,-0.972368882743439
"185",40901,34,800,5.5,251.911764705882,46.1176470588235,69.4773870854186,0.138205028762508,4.74970654583289e-05,2.81113231266797,27839,"Flood Grass","Indo-Malay",69.999428686378,23.8419828748419,"IM:Flood Grass",6.68461172766793,1.70474809223843,5.52907888614206,3.83119567629419,-2.4336291326181,-2.01206150545062,-0.762437858878493,1.23381552953305,0.923228509093775
"186",41301,447,1300,16.1744966442953,261.03803131991,58.8568232662192,480.340770045537,0.0843635786752609,0.00124884379653172,1.31372905444227,339068,"Desert/Shrub","Indo-Malay",76.7770122498111,15.959331436636,"IM:Desert/Shrub",7.17011954344963,2.78343572053924,5.56466611057685,4.07510777033659,0.0643296951049021,-0.547691935799836,0.974409970515469,-0.0189094977395074,-0.70667768720841
"187",41302,28,400,4.92857142857143,221.357142857143,25.75,238.60068844875,0.110912059111191,0.000452337396755802,1.56313401716425,19479,"Desert/Shrub","Indo-Malay",71.507862123592,31.2718624820121,"IM:Desert/Shrub",5.99146454710798,1.595049174982,5.39977742817249,3.24843462710975,-0.839646400677793,-1.00256937524672,-1.0105534099549,0.598792028208493,-0.435203258462517
"188",41303,720,1000,6.30555555555556,241.5125,41.2305555555556,419.942054832574,0.0829335182082945,0.00655003786123278,1.23824297244447,487535,"Desert/Shrub","Indo-Malay",71.9582555963368,28.0949196525727,"IM:Desert/Shrub",6.90775527898214,1.84143107902529,5.4869212315875,3.71917962117461,-0.109279978074601,0.194615679945785,1.22673635462565,-0.0521826085970148,-0.788843417853727
"189",41304,347,650,6.65129682997118,180.242074927954,40.1873198847262,142.527736557763,0.19753844371832,8.99322813028974e-05,2.82104656653313,238254,"Desert/Shrub","Indo-Malay",71.9576242939638,27.3233612615646,"IM:Desert/Shrub",6.47697236288968,1.89481184768113,5.19430080808588,3.69355152011473,-1.50532465067116,-1.7261177589713,0.729238730478253,2.61432169621777,0.934020060212532
"190",41401,9,200,17,241.222222222222,50.7777777777778,682.875920529951,0.0774669378434276,0.000406691228159844,1.88293210893102,6980,"Mangro","Indo-Malay",80.1571010262535,13.9304633612868,"IM:Mangro",5.29831736654804,2.83321334405622,5.48571859254207,3.92745881355799,0.518856647767669,-1.050215888928,-1.72362354250909,-0.179373128643715,-0.0871067196891781
"191",41402,37,200,16.7027027027027,328.567567567568,83.9189189189189,756.949224455089,0.0741052375827099,0.00469733289684426,1.61145006328083,26762,"Mangro","Indo-Malay",105.613924631418,9.34006215500928,"IM:Mangro",5.29831736654804,2.81557054481347,5.79474250191157,4.42985108172335,0.651904507091968,0.0456948574982997,-0.789851354102762,-0.257589559366988,-0.382611798871631
"192",41403,10,200,5.6,266.7,47.6,219.505849392791,0.0934412739357294,0.000288381825087006,2.2843539045662,5779,"Mangro","Indo-Malay",67.3008932323385,24.5846724260625,"IM:Mangro",5.29831736654804,1.7227665977411,5.58612443118797,3.86283276123737,-0.947410364241807,-1.20419497013841,-1.85481542561384,0.192300564848235,0.349836280429432
"193",41404,26,200,13.1538461538462,342.461538461538,72,672.70220031719,0.06787144289095,0.00694180703441051,1.4006958970027,21238,"Mangro","Indo-Malay",95.3809810609902,16.1582812024035,"IM:Mangro",5.29831736654804,2.57671419904112,5.8361593549339,4.27666611901606,0.499464061413203,0.220635615202035,-0.950483990923754,-0.402630798274782,-0.612015280950498
"194",41406,24,350,14.25,256.833333333333,37.75,733.157430845395,0.0556176487100388,3.61911013351101e-05,3.35029211907984,20383,"Mangro","Indo-Malay",89.6342294280572,22.2022173489351,"IM:Mangro",5.85793315448346,2.65675690671466,5.54842736609206,3.63098547569503,0.610645470897237,-2.13382916848389,-0.979034093771281,-0.687738918962455,1.51009774718337
"195",50201,73,1700,10.4109589041096,206.561643835616,61.7260273972603,612.0707497693,0.0763953307056193,0.00371137146389036,1.90714683526123,50903,"Trop/Subtrop Dry","Nearctic",-109.548748423361,27.9744965299014,"NA:Trop/Subtrop Dry",7.43838353004431,2.34285899213199,5.3305988852174,4.1227056798438,0.377434054885206,-0.0598308604885912,-0.343134156542058,-0.204306132468111,-0.0607492690354799
"196",50302,312,4400,9.09615384615385,228.134615384615,71.2051282051282,634.021559302804,0.0626501123879394,0.0131555082423773,1.8967427138222,222334,"Trop/Subtrop Conif","Nearctic",-106.922377946014,26.964348537411,"NA:Trop/Subtrop Conif",8.38935981990635,2.20785166991051,5.42993587307968,4.26556484117715,0.422955662912047,0.506977737170302,0.681188391348194,-0.524115107968963,-0.0720740353650646
"197",50303,90,3300,11.7333333333333,218.133333333333,79.1,654.368282390617,0.0931976034479062,0.00837141793534108,2.65346696414806,65496,"Trop/Subtrop Conif","Nearctic",-99.8842896993258,24.0983246461663,"NA:Trop/Subtrop Conif",8.10167774745457,2.46243379393594,5.38510649662043,4.37071287477361,0.463764632687833,0.304512615596722,-0.167996581399024,0.186631101674247,0.751611593554775
"198",50401,147,1883,23.578231292517,160.816326530612,48.6326530612245,723.404599766478,0.0559948175339702,0.000413184881281415,3.06031573216971,84011,"Temp Broad","Nearctic",-77.1020448023821,41.975653820836,"NA:Temp Broad",7.54062152865715,3.16032388349682,5.0802628847413,3.88429517898812,0.593344098720984,-1.04312051773717,0.00498116400177506,-0.678963359900057,1.19446179059665
"199",50402,323,2487,29.640866873065,152.708978328173,49.7089783281734,769.660430391385,0.049903258972322,0.00221507264336113,2.06509043054637,192264,"Temp Broad","Nearctic",-82.4724228153146,37.8943378389507,"NA:Temp Broad",7.8188324438034,3.3891540467298,5.02853400766816,3.90618556725352,0.673419496044513,-0.291006860015866,0.580225344475441,-0.820695201314198,0.111170514902034
"200",50403,260,2398,31.2423076923077,153.942307692308,54.8192307692308,772.892084475205,0.0495210462263618,0.00166965751255148,1.95147833384729,159343,"Temp Broad","Nearctic",-80.8363087026768,37.4767901155082,"NA:Temp Broad",7.78239033558746,3.44177319203543,5.03657790684939,4.0040410588395,0.678832743562762,-0.417617382450328,0.44973378547899,-0.829588116936474,-0.0124949435290794
"201",50404,472,2332,27.6377118644068,162.758474576271,47.396186440678,826.277335538609,0.0475586045330851,0.00192740573990557,1.65681667259855,296135,"Temp Broad","Nearctic",-88.6695205876068,37.0465498978777,"NA:Temp Broad",7.75448154747038,3.31918121198527,5.09226735086219,3.85854177062635,0.765122762062696,-0.353316379638418,0.880343615945784,-0.875248102314785,-0.333230767258411
"202",50405,82,1553,25.8414634146341,186.59756097561,48.4146341463415,768.292346494648,0.0815990010574071,0.000678372111928801,1.13660920647915,52583,"Temp Broad","Nearctic",-96.6239953267703,30.6115610983034,"NA:Temp Broad",7.34794382314869,3.25198031100405,5.22895421745756,3.87980212641698,0.671121008336964,-0.821044103467443,-0.320573132457025,-0.0832327202030731,-0.899470601273034
"203",50406,653,1228,12.3996937212864,150.324655436447,44.7840735068913,596.673320841987,0.059835180379607,0.00437675847968638,3.26093807632759,348614,"Temp Broad","Nearctic",-77.5139620160803,47.017088293016,"NA:Temp Broad",7.11314210870709,2.51767177240968,5.01279732479892,3.80185257413678,0.344517855526934,0.0140333435665442,0.993700966134399,-0.589609922302423,1.41283690101751
"204",50407,213,1381,17.0422535211268,169.774647887324,45.868544600939,689.969458234316,0.0519819224685283,0.000219830826923104,2.92268085860819,116673,"Temp Broad","Nearctic",-75.8176492036866,44.5177691995239,"NA:Temp Broad",7.23056315340929,2.83569576154947,5.13447195700167,3.8257795793274,0.532207760435294,-1.3257711234617,0.233174190295057,-0.772331091864027,1.04464781629623
"205",50408,73,1033,11.9444444444444,156.684931506849,35.1232876712329,576.689254490796,0.0541321185336121,0.000642126138888978,3.15159600766656,39516,"Temp Broad","Nearctic",-65.3819542342828,46.4305440332696,"NA:Temp Broad",6.94022246911964,2.4802662702315,5.05423698332687,3.55886437689217,0.300506375986182,-0.845639635623242,-0.519070060325871,-0.722302639437345,1.29381931891455
"206",50409,174,1468,23.9252873563218,178.114942528736,46.1781609195402,865.403638218353,0.0534462801011533,0.0142872383677438,1.05940601337238,112240,"Temp Broad","Nearctic",-90.8994901790001,33.5700610431492,"NA:Temp Broad",7.29165620917446,3.17493594798045,5.18242908643225,3.83250697895708,0.824895086297054,0.543942410312282,0.206260419812534,-0.738259991395998,-0.98350538757912
"207",50410,446,1496,14.4404494382022,156.031390134529,43.9775784753363,613.835461002253,0.0540278541225443,0.000150525982640914,3.19171221425202,238153,"Temp Broad","Nearctic",-69.6277937503656,45.4835873544251,"NA:Temp Broad",7.31055015853442,2.67003325750956,5.05005720581883,3.7836799239322,0.381153593273536,-1.49540648057054,0.728944128120771,-0.724728551759296,1.33748534763901
"208",50411,153,1695,21.8169934640523,178.797385620915,45.1176470588235,692.666421655987,0.0545020061246573,0.000586527865333798,2.58468925280554,89778,"Temp Broad","Nearctic",-73.0284531232983,41.7462957147436,"NA:Temp Broad",7.43543801981455,3.08268918282934,5.18625324082555,3.80927345731104,0.537247871709265,-0.886204832362373,0.0511108104406365,-0.713696492280664,0.676747847086442
"209",50412,96,1743,27.0520833333333,175.385416666667,51.2604166666667,835.797380906677,0.0407599695344476,0.004986644798771,1.15838088112991,62008,"Temp Broad","Nearctic",-93.7925285565166,35.1025359481625,"NA:Temp Broad",7.46336304552002,3.29776402019491,5.16698593318996,3.93691884939814,0.779922893250163,0.0724660034720015,-0.206020249326721,-1.03343143876437,-0.875772384228146
"210",50413,543,3363,31.1915285451197,160.375690607735,46.7034990791897,870.276261991397,0.0465772608391846,0.0021171689452264,1.1647370291052,347724,"Temp Broad","Nearctic",-83.7658807785906,34.3767029159121,"NA:Temp Broad",8.12058871174027,3.44014653695719,5.0775191291322,3.84381908861723,0.832148905501729,-0.311255019983552,0.991924883700408,-0.898080953282083,-0.868853790380683
"211",50414,421,2243,20.6508313539192,163.866983372922,43.5273159144893,695.265577715232,0.0575646721146648,0.000663732225951652,2.39292987835932,244828,"Temp Broad","Nearctic",-83.5997666940261,41.667596821499,"NA:Temp Broad",7.71556953452021,3.02775557786636,5.09905502172891,3.77338869307247,0.542086664397958,-0.830816336729357,0.748150345866749,-0.642437669763038,0.468019977094176
"212",50415,303,1420,13.1122112211221,162.980198019802,48.1914191419142,735.023619454639,0.063060914757682,0.000513979976153879,2.16160027497256,166477,"Temp Broad","Nearctic",-91.3293638472394,44.4499197625734,"NA:Temp Broad",7.25841215059531,2.57354395030523,5.09362870888583,3.87518097910666,0.613929813806375,-0.945345622387837,0.480164892684556,-0.514556999689831,0.216220368754229
"213",50416,521,1459,13.2610364683301,168.019193857965,48.0959692898273,599.231325645558,0.0701901196975222,0.000976910121389777,2.99800643528306,274721,"Temp Broad","Nearctic",-91.846604355163,47.5569758437519,"NA:Temp Broad",7.28550654852279,2.58483014673543,5.12407822203188,3.87319837505213,0.350044707147687,-0.657690252039733,0.828191968633635,-0.348682316927371,1.12663883874658
